date,source,generation,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
20210106,Solar,164.7284256287582,5.032832004334421,12.548315538550616,13.077196256456096,6.705985868141119,9.22493285537715,9.190886203568342,10.331909250128524,12.767529934270202,6.321272231859951,14.012803359273931,19.875782944897576,10.234687756274033,10.92195587541206,15.278504101981605,10.113717498807626,10.336335755894012,5.529030011071471,8.997958682712426,11.359340977205186,12.659549368603917,9.372586091661079,8.564327538051078,9.875607485977527,4.717670587837861
20210106,Wind,244.49069519469217,6.377801199483621,12.392048416718882,0.0,12.267899260726656,9.181714447150636,5.117831654056347,10.647733526100486,7.892838758048911,16.00498166813167,16.868166359225903,12.4591435881164,14.468137687477984,9.149174613229869,16.516901360717746,6.271035872504263,8.8283519939494,11.64403537170912,6.920041091728489,22.923024673307502,10.94293881779967,12.827727083280628,9.835750873117927,13.449599515024591,0.3944220463870496
20210107,Solar,195.653540296443,11.447255364253293,7.641787106824207,15.761166927823076,14.667202040842739,2.1829326362918,7.792323354148886,9.26177410031459,3.2205348711939563,1.7070948466043134,3.9522963615018747,7.761998912996123,10.15660556505535,8.069547685689075,2.49631059140611,10.793681664699186,7.477860534646534,4.201746625822689,13.516624799888033,16.034643307750844,12.456916491146155,17.88341797286533,13.641633141122066,11.44278482917107,4.730382745735334
20210107,Wind,151.35052771509532,2.883316025593067,11.100549118968319,8.391498440332008,8.386048993423062,4.561156888512153,11.797594407666192,0.0,9.48346491666751,12.297724709502114,12.605645520598054,8.209086974809617,17.04947380026815,15.044159770072879,11.135148598917457,4.841196891640179,12.112046530110558,6.874445515912525,3.747612840807691,11.823701660945263,9.314460384774126,6.124935767509145,9.663958409201856,5.432212745015482,13.481690940349417
20210108,Solar,79.57883078969957,10.653719295091248,16.181590898532026,10.632984727350944,9.654332175559734,9.659912560471087,11.66561028471102,15.677424224099097,7.591472663865778,11.706541986969336,4.5833736954348,9.282344827565632,17.670004390903788,12.725221978163873,12.89086614656616,5.954279974964701,14.470964662187342,10.148221940592101,2.147586887530922,13.643610451884971,4.084807866832416,7.683033647559572,5.732898892967083,5.3824402379686545,8.247224508332852
20210108,Wind,125.00187513956821,12.705254920308317,11.64104484214382,6.258138517897588,13.3431928525554,15.571778890952306,11.267018326081335,11.987614159468384,5.122140400704819,15.748909563192278,3.4747799842854143,6.1144709412624625,17.62435485629727,1.311777649735132,7.339218886510266,21.4726475431512,0.0,11.653970593995508,14.16018251306941,10.37930448915139,0.0,13.767122986921304,5.7989221530437485,0.9476425943871059,13.669619348913377
20210109,Solar,185.55230512726516,,,,,,,,,,,,,,,,,,,,,,,,
20210109,Wind,91.44794801690918,3.0082146276988873,7.7197916285701424,16.17347639597131,8.503365133520578,8.000306364478663,14.3037121261847,17.139083096362185,10.781178744686922,8.777199005984949,13.259236994591744,10.619792030772901,7.608910655304488,7.766068957556242,8.557396319883763,11.847247137356774,0.059522270706183766,3.7347510327088482,4.069025952666178,14.752169416174354,13.954067916054719,0.0,9.464847602246104,4.8478257864180865,12.198111392199783
20210110,Solar,257.0485148165177,16.581236485806368,16.04639769444497,16.67850697477357,6.223295901363871,18.90545997643104,8.714784869607309,7.050100658936146,14.515109001948279,9.172186294749595,7.589940409370159,4.147496998856788,9.831512378976488,9.94024424446103,16.533950411659816,12.570584826900829,14.90912843590601,3.749997935590411,9.657638050314887,7.005256052713031,4.805784547826226,14.818491995899002,15.169002923218759,13.358319952314037,13.887649975930529
20210110,Wind,150.72082813177744,18.476817470899675,11.623716601755476,8.24256117398151,6.136576883129845,8.515888054160818,16.957761698808078,9.46115498670689,12.307719189985486,23.466244933716432,17.160186142787527,12.02601032115374,15.6266108622283,13.13567455677735,8.158288245582517,11.528203276395326,14.998431171974252,16.5315740651456,3.590835934950168,9.35269294734544,15.30402602442723,11.847031728393855,12.101685547925117,13.620614546859127,0.0
20210111,Solar,152.44241966047426,,,,,,,,,,,,,,,,,,,,,,,,
20210111,Wind,116.6677403521011,4.809757092876698,7.2299223337665,8.04554289894798,9.018991699604591,9.423776089741294,13.28405511987878,11.100696791947945,13.077390022779912,12.985378459737769,8.650094930479295,15.304081868611643,0.0,9.602962599458275,11.186308913818456,13.783600917840953,11.04197183540254,4.7795728879268475,11.391433976668289,13.881305085193238,12.363591948165896,10.625694573333131,4.578955646901177,11.974615283716108,11.719622721583272
20210112,Solar,174.83688783878594,8.359453558198794,15.942995902672175,11.442449221331232,16.82529160756112,3.2724742679774477,12.441855561236785,16.676879209579496,13.862370060135245,0.0,9.81980612502819,6.200947572459452,11.529246369791842,18.496332919290946,18.31313350395493,5.865076519465548,2.851172241805049,5.773882434617625,6.426693383809464,15.34801689093523,9.170220198353997,21.191564045175813,4.1360260426756215,15.092710355175367,16.515231935107767
20210112,Wind,92.09990967388839,9.762013774407464,18.312062989111286,13.795695994600548,18.419966687595355,12.858990617075575,6.62716721374225,8.239492504786051,16.968483754238832,5.863215509226594,8.785286116738474,4.454643519306911,0.0,10.14530201148971,13.704985167147196,17.97767658013966,7.263569182626216,12.727805825434698,7.099228840266834,13.015403935327589,15.123541254433785,15.063317500909463,10.891868464616783,15.750286353369644,3.105157000534625
20210113,Solar,258.24462945507287,11.352317543652784,16.315945615090165,12.775424622869366,9.082088552534204,6.735619407078306,8.223844865723615,18.45586605640168,5.2505612195405265,12.593840223155624,16.386310636753073,17.13661142589018,9.90465870616335,6.52852284896132,7.7117734958156765,10.601675004766886,6.939099689011554,10.243617226809594,7.704031227294995,8.828571167764897,15.785090729378403,5.6951765193589825,16.231622374144017,0.0,16.93617158172969
20210113,Wind,215.86756523260055,10.109907763218013,17.212958107226864,16.704848067046726,11.842149042173844,9.849646914801308,12.323954695545185,6.110985500837389,9.716986803176862,1.9273873823930454,4.7914833225797295,1.8784482109587775,7.354981597356873,3.328941022906399,8.638726933278264,14.008526344596264,7.754975332561081,10.282562592462707,4.624953182469957,9.779199660782238,8.874464796391267,10.615342972144292,14.2241870593628,13.526085045732556,12.193253274505288
20210114,Solar,199.2148222598523,11.405825714473085,8.206468796169167,12.594403378526676,10.51239241016516,12.221864822088987,14.579676235743747,16.58811164654809,12.83762125151916,12.746994168336256,6.228284046182661,11.854587796263663,5.815400857471904,7.565489372807348,8.619153799299475,17.86691287830552,14.360870668522294,6.096824898424893,16.699924127200436,10.734527902950267,10.424063345821848,15.92983154135157,6.632170394946765,12.435129482340136,4.986263373159176
20210114,Wind,80.47854971050953,,,,,,,,,,,,,,,,,,,,,,,,
20210115,Solar,160.27066352288753,11.325535472561215,9.218274132504071,6.19290516061289,2.2401349387591885,3.4111497772687835,13.141230338271276,4.49903974332925,12.75954925173314,4.830743450222621,19.41758536497658,16.56821522934985,6.763569532980414,8.026999614658802,5.277244555608662,5.9475586738245525,13.052871202013135,8.814185853491677,7.993684982806105,15.18223238001643,11.431003183041675,2.4877489769093843,0.0,12.36518507459428,21.513970919597252
20210115,Wind,210.4543199007002,7.697382894193431,10.192866209881268,7.607473098380396,10.244242334521365,14.32491092533112,7.711744072212218,11.489830692446596,9.879868368910461,6.355818731858866,8.377403398303054,4.726328861011196,9.95247675910801,12.71091819138806,9.593342155057803,16.097720956880767,8.382967470750701,8.649749482156444,8.427456388926695,2.8264411194970496,0.0,7.493597561993219,10.145068682060192,8.422487211597302,8.32272900298991
20210116,Solar,179.65526996788697,8.309066415087658,17.155098900626278,14.050256983625081,7.875432306957019,14.34361628086984,15.626448871492766,7.9977728692844625,5.767725916722268,17.637694290721807,6.157417165101161,6.01765530114421,5.338160739869433,10.18479511824344,16.840373676891886,18.48095305434556,6.2691831416657,4.343806826436753,4.385350121605466,5.608846601691265,8.537318823767459,4.33026727923513,10.513631194843446,0.0,7.909922669978769
20210116,Wind,99.89454476831125,7.119874147616661,15.829433697342083,2.4908674054294067,19.45790169196795,6.808926136103634,0.8036239309191129,9.626256900487185,6.193788806547269,11.667089607451393,8.563461560668344,13.085142484347525,10.36860945342462,7.59992375288889,16.618250321874342,0.26738918529009337,10.45262039805287,13.956708494480017,9.196910725244026,12.17225259246084,5.733869593067581,13.198324194122849,8.954309929555698,6.972008919217541,5.2398812263085155
20210117,Solar,117.49531223456724,19.58629767252036,12.692346936272472,15.529036517063982,8.817135306526907,12.997519240259908,22.226494825606036,10.208254600803556,16.24644678137428,5.447818111245374,14.245280506212035,13.977579321384022,14.798652064591334,1.046585370893095,2.1757468120618952,9.490630134455566,11.482611241079503,8.193173481074707,12.446228791794068,3.3075435364081294,9.559584553329321,5.464456892116863,12.628317134998701,0.8593862570622479,19.191520366880802
20210117,Wind,127.40319309970047,17.319503930871612,2.8440661707655623,8.594281369927334,19.754644985340622,18.21718075645946,5.569300334929513,4.0454869593647285,5.017906688016641,13.876699261540537,13.318827359914593,16.797984002523158,5.6106165625961255,14.15997503449363,1.3840238470445676,11.457191320465759,8.895087978243975,9.774241925582238,15.905965294494726,14.59318362267889,6.0239752802353586,17.773365544779494,8.988627706947467,1.7408376359686628,6.352412783855389
20210118,Solar,119.82810827556962,12.776470950068079,1.5598907770156234,5.9069704779605505,7.618043019322279,6.17514395393779,17.14980593394839,4.420351925637165,4.159998579151932,14.14869172045936,7.124105225011772,12.36463568384808,13.199682569161272,8.237589767057747,7.034342220802133,8.679725358934595,6.704669960010236,15.94898383385657,5.5193483044701095,8.623195522659119,0.43460996530552354,16.476546774405204,2.523131984030862,15.347982249198996,5.155680216919825
20210118,Wind,226.43894178551537,16.626544986338693,11.202313724008516,4.506379116092663,19.561002103044668,11.207348985675774,9.654076901335834,11.160610244042104,11.721894323659047,8.093459495986796,8.002069133044866,11.747423038063362,10.282431221044469,10.539933553194654,1.104476609541839,3.770288986520084,13.07627746169919,4.765795235326658,1.5762958853697617,13.535920818108368,6.7305474397420095,8.765952596075257,9.557247985468164,7.276639173042804,6.879354170643043
20210119,Solar,53.949343058837194,13.992306694889413,14.401316028003583,13.371838928241935,12.53212248473673,12.024006819698926,5.906666313999346,6.668335240891101,9.847136078287528,14.79586812547662,2.7226477445390938,15.24558069646942,10.236598690220026,5.441321605944091,3.683062306625222,5.584732221054795,13.567621444371598,9.566614373132417,4.964260372889635,10.171048895451843,7.6216361847193665,3.6759441445953733,10.822951713368507,11.344093095931479,6.938227810870872
20210119,Wind,182.79595698294182,,,,,,,,,,,,,,,,,,,,,,,,
20210120,Solar,85.38483125357745,2.4721432949015822,19.574522524892025,17.9438261161491,7.4411802163317535,13.846458803580063,15.145627224781844,9.040264222836075,7.402899129552377,14.256659836733661,16.41158717977545,5.601743008195243,13.867036063543072,7.100423052691449,9.810584859331605,14.775543403995195,8.081320711514826,7.381793909964793,9.782454286536703,4.564733063956131,6.7946335568674066,12.255360565002945,17.087782007016383,16.6941494453177,6.05575163208694
20210120,Wind,101.93742562744661,8.6891803993743,4.587794781097822,3.684621747370395,12.884585902018443,10.831524141260871,2.2364759962761873,13.593756215534153,5.916092608697233,6.631239833804714,7.091114189957484,3.5660172530779235,13.354589047189618,3.3304059486433033,1.3953079949049862,16.867784493760695,13.88950846473589,16.44109121908419,14.961915168896796,7.262755474483602,5.762376619076933,14.260934412409469,5.722560722640543,10.373547627005205,6.420089220844173
20210121,Solar,49.513331656564134,8.32481053990824,3.958240252522005,7.109181884690685,18.463567165406253,12.567180931740012,13.507944246435047,12.214258346535537,6.791662268765486,4.104740536120891,13.179065152032463,0.0,9.332825818905286,5.460177389890172,15.850164840068603,16.798141363757253,14.942906065888836,2.2929978359783587,10.20794246397293,9.42352183573904,4.04053836544736,9.807730244057135,18.360975547217418,7.012260238668936,10.716258642415255
20210121,Wind,122.54727844205671,4.334624134539215,6.6785951276283955,9.538894209362933,9.275862529699312,5.442631749381384,9.939107506714551,6.994194714136569,22.62485198403323,1.535663378995188,7.089435027593498,14.210788687756244,11.013391448904443,9.926463258646034,7.890195055151785,9.852149822626185,10.322834057228661,11.178405733848898,18.07853034969214,9.257652586454755,15.712746906523819,0.0,7.859449182351198,17.404503613234795,16.748684118113744
20210122,Solar,225.53658257696068,2.5691886269669197,6.488513934043821,6.24071628015033,8.30301592316691,10.820017468197788,12.88522041283167,0.09835606523813878,8.487100476629855,6.72242680426226,4.521754755378118,17.148425576987485,13.714880806105448,11.492862593411552,7.408610998229318,11.359584536597646,11.826671577696116,18.017708667223552,2.0717063085322582,13.621185693663632,8.884917525767168,13.400225878011529,7.447499398527037,7.5061933195584585,5.040187833200651
20210122,Wind,163.2412121232389,12.463596732835125,12.631429343409897,10.030593320709015,8.766187305699559,7.618293671597429,10.0548767866949,15.924706838105235,5.593745279139259,8.160945208151826,13.401399013972366,12.779974821884378,12.707596084438181,6.580331717348519,15.082779080983927,15.349615995821136,11.262690713373372,12.743765578317221,0.0,6.786344348839575,11.361637672647543,0.0,7.945089060549606,12.086184993746981,3.4859619780952498
20210123,Solar,90.08192265004516,11.622521611854065,7.891440740782486,11.597503832077596,18.100558025032186,3.850855474229562,7.1406558062267305,5.105454616514286,20.108937453998248,8.567819569411643,21.73824693794076,11.900370702498263,8.466816629731262,3.986503965027266,12.054396405856282,8.835570006108782,14.771542980206283,7.0809832972813975,16.766112467818232,9.851954201607613,2.281071357930873,0.0,0.24358769684683423,12.488521713772231,11.63159648499324
20210123,Wind,200.85738371896562,4.16301509966194,2.260797693606693,12.422421195648703,14.276756035005432,7.454277252815498,4.434383743140606,7.981209722606278,14.441273990961978,9.763982396242302,12.717118046438118,10.424812192046776,15.828539205512232,8.217809765572232,9.787896240870335,5.253591687769608,4.453950897396836,4.441337352379865,6.021065921909955,17.5223467861067,1.2257890231388047,14.991414025046987,7.887431028134131,3.790015936304638,12.664764615068295
20210124,Solar,211.56521317843428,6.270607467819054,14.457892283475584,17.530835654422305,17.238399952355593,11.34728196099029,13.363225560235126,9.24578779216713,13.624127802927047,18.66494274605049,7.930719065700283,10.27571922985406,14.320689093229241,13.898146108168811,7.527060062336206,7.1464157489314415,11.338027438320529,0.35194236396261624,10.687954025838481,14.107776446147486,5.490621366053522,4.070133497223148,16.555030069557773,14.602351295751076,17.704729266131235
20210124,Wind,155.2023240519543,15.806111365770816,1.2002403696393515,3.482637856092098,11.568113552421348,12.178986381850965,13.336359960994175,9.744942159481596,5.834528528493166,8.302114133842132,8.2531702005844,18.47611715888621,20.55619509400275,5.30423715698836,12.848103928915508,10.877739349958986,5.5557072535122645,17.81163471472793,10.671950362997922,10.524269364450817,18.11611827356938,11.25304545535552,12.38676530259657,16.769793794243448,17.04410409495131
20210125,Solar,251.7374579076295,,,,,,,,,,,,,,,,,,,,,,,,
20210125,Wind,191.07820623123072,,,,,,,,,,,,,,,,,,,,,,,,
20210126,Solar,184.1326253646294,9.051108502160094,11.035606385354368,12.150066900117924,15.350792672062699,13.623281398466105,14.72349435919735,9.363229548703346,10.735447909190073,21.139857322690204,6.170419896900197,15.544011713251324,15.760447751250481,15.642552454475169,4.117521372070197,3.2244824251485147,12.042444849827495,4.894175133036355,5.240667746554156,13.186920769801558,10.064562791144104,11.030633080462644,16.30723566354628,16.69938912751768,12.827270134285772
20210126,Wind,109.8310646416855,12.531817355310315,10.93023856075606,12.156660931765234,8.764408787060676,12.540740463079317,17.03034639884821,15.092279782725065,1.4184843856387652,3.420462996524444,9.68887468313459,16.147137347661474,15.025835557964285,7.4669710468716906,15.712801671359843,8.786733943212399,5.58249640375376,4.609518478154935,4.840641995885874,13.699020245089365,6.874212372736363,7.248323738771773,5.610049914571288,1.8731989707729924,12.692833722552026
20210127,Solar,181.36992428106703,5.719461736717848,19.582271605081765,5.065403083838343,16.843384966783933,14.435513310231764,0.6179107629674097,13.003261859433925,9.90039998761086,6.465726477553217,11.075702314307744,13.251966648728185,8.736434715593745,13.310030492871137,17.762978739498777,12.027748356481355,13.76212059168807,7.5244297868254275,13.018318916643512,0.27480834253220454,12.39231950162241,10.237819694609225,14.519393018937006,13.14282567670844,17.40922014482947
20210127,Wind,160.83956388022466,10.450417387700535,14.569133280727751,5.494238286829562,11.829152785329384,16.839152135882802,0.0,6.322147770096727,18.649653570826892,13.478610234350827,12.346068507996712,11.937903563914432,3.1842170109231227,15.075342483346857,11.05946610712579,10.662558487193314,12.196444801649312,21.94177808259339,13.85749330047624,13.498938175387023,5.844609255097637,8.06900747983527,10.332612507897721,3.754070696309444,11.962908397327865
20210128,Solar,175.99145013355133,10.843612886729387,17.208230916711003,12.558215317347875,0.0,12.689435547952993,18.589736799398224,4.264223112605835,11.101914098710203,11.230962191090873,17.56019407047016,11.766364767441186,17.698273054170823,17.707403207033312,7.569258458094547,6.324392436190472,11.19831611897791,14.614698965807841,8.749550818081335,7.189423871104959,4.494941369967941,7.49272034618402,6.08067995753735,8.402487412950832,7.185831597811941
20210128,Wind,115.77071904293346,11.1509040311461,11.443048256492466,10.117022553720652,14.417467135525973,7.9259618641456395,3.2947674270740546,5.881501124000403,8.117667364590686,18.21593135149535,16.37949247047856,2.589928192154547,7.5912794480920445,3.2334393029068407,14.677248718102483,13.675238674107842,19.804676863342376,12.42153540407503,7.016003552313771,7.97317335085367,23.589131886345843,6.701784015332901,12.318236558707692,8.944426996432941,15.197155032950633
20210129,Solar,156.40494421794932,10.395369289813065,5.115340894547183,8.901890796341979,3.638474933690088,10.574247290409584,4.568783566051902,9.753901249058927,8.857713284556652,13.600068278637538,10.991193882400085,2.146583271796816,8.522775570089665,3.0094484028017296,12.943254629681265,11.312446251231833,6.487359709838088,15.987357745052371,12.843354655033487,14.444512701441209,5.316197415392069,5.507749670485655,10.419117511534418,4.109326299956874,4.777314539951699
20210129,Wind,109.15692498925209,11.723046602970548,10.640538009967482,13.289934148874869,14.295863803369937,18.299485504636912,8.561928440625378,3.7697311241478895,9.203738465930916,9.593579743810698,9.79252393787058,13.916456939051798,20.332743972422307,15.826097314770466,7.781152184710756,0.0,14.630353731854878,19.169307942080522,2.5918878266251832,13.66181704912075,13.975809996693066,14.262551794509763,5.966349017822924,5.446501999671744,20.034366035309418
20210130,Solar,42.6433950016984,20.958851660254055,12.962105036936535,13.658592379310658,14.507589991190832,23.822244988926936,1.730142106434488,10.453765235812341,6.001928931115306,15.220419344221792,11.97992871384381,4.498103582858524,3.634428998873874,15.007419860533405,15.755716860303549,12.27658845653806,15.860062674310324,12.640652138735039,19.74849053438085,9.506424545715063,5.28881212926374,7.7354301590221874,4.652323716199299,9.636646700160052,11.361910585912957
20210130,Wind,199.91522842891916,22.80648888385553,13.519036911257874,7.351849436491486,11.649462986906041,12.315481828711796,8.092066513461813,9.354008451048292,9.793775853185924,15.806539729341862,6.958832538458253,3.053573168206598,14.09443980142604,6.915362687902124,7.87771571997303,7.889012363402512,14.631787546989038,17.205987278144327,12.261878779437497,13.441074954220811,2.295264834205526,4.3420841335388625,7.825536908404453,16.883946544716693,6.313350012073672
20210131,Solar,74.88055091552414,6.803919296066391,7.637939279458289,5.7397343117875,12.718404494383469,12.677770694056532,5.259473279386675,0.0,17.213672647727748,6.699206193089312,14.900046718222573,0.0,6.231061725144774,0.0,3.569363301903239,7.375175734801135,6.6132559314242165,6.7961885981187296,9.202624715913213,8.182429675544903,9.548705196087178,7.955102780975241,7.444948260182352,12.404901201104522,5.567443517351828
20210131,Wind,155.3593232391208,0.0,12.443932368911996,3.69040511581179,15.494353939219934,13.628541834987082,8.833295651514963,2.9691240686635254,16.647274394554895,14.815146930821198,8.982641007013562,7.621464691339676,6.121335883230183,10.404435596048936,9.671040459263299,5.850371903679216,8.827010957173346,5.686343311674717,14.14950688814992,6.050906495840826,3.295476152871326,7.3608701240787795,16.104809264568175,1.8042166318370134,10.975781779771925
20210201,Solar,166.650106472452,12.977476503609868,5.3348601457936775,10.167270601007425,7.521861630946363,10.118964229096814,11.39920652453551,0.0,6.228320448379678,8.88869418650795,12.454506545585366,11.871680883562648,10.838263643621849,2.4125112123478,15.421720151641082,4.984862913099988,6.970181424145121,4.842009391892322,13.153318403850477,16.299733404489633,8.034273142508585,8.029635736757436,8.928751166900906,12.32854253745395,9.601009766593997
20210201,Wind,166.32815079315273,10.931262299506331,4.783612029446415,2.8841986142571763,13.967148298512392,15.819269511713118,8.282308872852177,8.280484694778453,16.379486922753472,9.482610462072486,18.566267851780015,12.27460406656947,13.38187399464128,5.861502613517682,10.513841850742205,11.032916136298162,8.513499297613514,11.469742171047162,11.175272199593469,16.628849720032765,6.020772362349708,13.56712851396972,8.134545695089095,10.205034457220911,9.316034486701772
20210202,Solar,135.84604632008748,15.305209295917901,4.421076443072575,10.49714229114517,15.815116514785181,15.040226463664254,8.029763573014264,15.370068226730002,13.805706563263753,10.714666415144528,12.764032352634432,14.25297553779551,14.751003526125466,10.90596223853286,4.13682660533624,12.730130735824662,5.794149511850938,0.0,0.5487230140931665,6.782200513249916,16.259256102239476,6.86114090739491,15.644025683580265,6.834670217457423,3.4488811439643383
20210202,Wind,163.56057376399866,11.424429498576586,10.123129942783985,16.084183957122196,18.800412987692393,11.771882235744082,11.289978983958232,0.5467102228599785,13.166692688058312,8.096095638296235,11.153515830128413,8.042506634033534,15.40736585265132,11.578216538661826,7.984377990374335,10.765861729698326,8.1837854398041,16.623515476553433,12.05475048062979,7.3311605415786545,2.2903058048522693,8.102207785414524,16.748307545108315,7.8137635016146225,9.191085991370413
20210203,Solar,173.54835348925812,10.293019697628596,4.110818224618482,8.232701148568578,4.471098569701484,8.409900469971921,15.22145898974974,3.388565901033178,12.15955940820067,7.827044260869938,7.413062714225751,10.536395564592299,6.467062003895867,17.90657357971892,15.981575076521677,14.747267433448872,17.338135006978778,7.531660973779512,17.279428990101216,14.456613596741901,13.379431212057877,13.215742144074184,5.842642651263484,12.487771132435617,14.133739513802848
20210203,Wind,186.74824078759923,15.644532979386112,7.876278050644961,7.318978597299182,12.042580324938841,2.396518063114316,18.01482173460833,9.181310663634093,5.3481181061027225,14.92360424124346,9.609629712422596,14.22909027611659,4.282365297489459,8.136317207126192,11.369122504509075,12.907022992849342,8.403811201856692,14.131443439988466,7.223906053556944,6.53264218056416,11.425530544992576,12.219652937638534,3.7811365853627708,2.1400026636289917,6.225797735028825
20210204,Solar,236.67206696921315,16.34390294206921,14.51458275706979,19.989223868135724,5.192554004692677,13.66206773807125,8.907308729988923,4.681234855732862,7.972109075214422,2.355305473249585,4.319747010501619,12.319890149131279,8.286780513363855,5.118487035996287,9.905601336732827,0.0,10.529184459955745,3.0409583759114387,14.793245027473576,14.004062897871055,8.854578578873857,6.56456281667579,12.576130235346291,6.765285732496072,11.281132845667068
20210204,Wind,161.70970757491025,3.0671997060950074,4.854351609608475,17.54850909593823,4.9803899114925105,11.06429157613052,19.124445759616183,4.656636164666041,14.16459201560663,4.691865272704062,12.666000733782775,7.075654469958633,11.737393290242146,14.586459895360909,9.34793441321371,5.417400414968021,6.372842037755571,15.556237062734109,14.245177160597065,4.877758743677893,6.209222490118727,14.830142722510589,8.963075017506018,4.272735650252105,15.594462772925542
